filename,Ca,K,Mn,N,P,S,Zn
Mn_P_a18e15a9-8127-4a41-aac4-e95c53392b26___NREC_B-Spot-1877_flipTB_JPG.rf.36f5517ae920c1d0d9cc977afc2c55c3.jpg,0,0,1,0,1,0,0
Mn_971daa99-7eea-4163-9a1e-3eebd7081f0e___JR_B-Spot-3271_JPG.rf.701da41cb5ccac12fa70c004720cb5ee.jpg,0,0,1,0,0,0,0
Healthy_6af0dc26-87c3-4eef-be98-8c6741a8f94d___JR_HL-8735_flipTB_JPG.rf.ab3c9555bea950f5636f7dfa9d9959aa.jpg,0,0,0,0,0,0,0
P_d598dca9-3560-44d7-ac84-7dc1eeb72655___NREC_B-Spot-9121_flipTB_JPG.rf.7b9e388776046c87880ed7fc99890838.jpg,0,0,0,0,1,0,0
Healthy_6bdcf245-2e3f-4732-bcef-73e7eecd4c31___JR_HL-8563_new30degFlipLR_JPG.rf.fab5590eafdf9222bea004de808b325a.jpg,0,0,0,0,0,0,0
Healthy_4265d731-d90c-42e8-961d-5784472b4e95___JR_HL-7794_JPG.rf.ee556cdf5de871f47733fcc16dc44ed1.jpg,0,0,0,0,0,0,0
Mn_311c06b4-36e7-4fc7-840d-2f3f86d28ea5___JR_B-Spot-3350_JPG.rf.268c5602633391c481892a3170bb6753.jpg,0,0,1,0,0,0,0
K_Mn_648a0b23-8a55-4530-a0a0-b04882298d24___NREC_B-Spot-1839_flipTB_JPG.rf.8d239182c1a66400995e594d07c4ac01.jpg,0,1,1,0,0,0,0
Healthy_4173faa6-34ef-4759-a763-4102f8f5f2d5___JR_HL-8542_JPG.rf.55e2ac43d3a800c1c86e0b499bc020ef.jpg,0,0,0,0,0,0,0
Healthy_5f11a48a-467f-4639-adcb-f7189c669a5f___JR_HL-8348_180deg_JPG.rf.d75d079765c4e7a1e5e97b8f971efb78.jpg,0,0,0,0,0,0,0
Healthy_53572873-8205-48a9-81c0-6a60022c76ce___JR_HL-8550_JPG.rf.c9ec01841937e552d5e068bcfac98bbb.jpg,0,0,0,0,0,0,0
K_Mn_S_b45fccde-f383-4741-a19a-fb48dc215190___JR_B-Spot-3098_JPG.rf.359a1a2e89d02542a21d4daa3c1c1097.jpg,0,1,1,0,0,1,0
Healthy_5a17190b-714c-4f0e-bb00-65368f645e85___JR_HL-8374_180deg_JPG.rf.a5ea704cbda1b566f47253f5c8ec7c33.jpg,0,0,0,0,0,0,0
Healthy_1ce80571-2358-4616-b04a-14bbdfd2af6b___JR_HL-8340_newPixel25_JPG.rf.a2a580a05dae868a0a75d56b8fa7dec0.jpg,0,0,0,0,0,0,0
Healthy_6efaa51e-89fd-46f6-9db7-82d11f76c00b___JR_HL-6006_newPixel25_JPG.rf.e0964dff044352e3309cbb835cf7c461.jpg,0,0,0,0,0,0,0
Healthy_202621f9-fb34-4eef-a869-4f538de3e881___JR_HL-8496_JPG.rf.55a479ccaf892336687ce3bb44fc355b.jpg,0,0,0,0,0,0,0
Healthy_5e8e45b8-d266-482d-87cf-88b2fd14f16a___JR_HL-7880_newPixel25_JPG.rf.fdc620dc70e2277fa2ddb673cf7ed32b.jpg,0,0,0,0,0,0,0
Healthy_4fa781ca-8ec1-4446-82a6-c97751f91f71___JR_HL-8279_flipTB_JPG.rf.a7c2a714d1e0d7a5dd36f7962c5bef13.jpg,0,0,0,0,0,0,0
Healthy_06ae69f3-53f7-4ad8-b6b0-185dd26b2fc0___JR_HL-7971_new30degFlipLR_JPG.rf.d93d390dd0d4a2fc5ee28f03923feb5b.jpg,0,0,0,0,0,0,0
Healthy_1c2515f2-c0a7-455e-bc5d-649037cb6e3e___JR_HL-7634_new30degFlipLR_JPG.rf.ca7edbeb307c17c3c5149ccddbd6771a.jpg,0,0,0,0,0,0,0
Healthy_2b0eaba8-5c38-4eb2-8629-7b967cfd2b20___JR_HL-8062_JPG.rf.24d2431f3b7ea7ad95713d6c44cb14a5.jpg,0,0,0,0,0,0,0
Healthy_0ba474dd-0cfd-4fd2-a58c-8e3d18dbe7c3___JR_HL-8395_flipTB_JPG.rf.3c7c35fc5be914251a285e4ed6b89e9c.jpg,0,0,0,0,0,0,0
Healthy_4b7612c8-8f1c-4cdf-a4bb-2a9d266daa91___JR_HL-8852_180deg_JPG.rf.70805c916fac9ba4252a1acc78c80574.jpg,0,0,0,0,0,0,0
Mn_P_eb07f29d-097e-42b3-8aaf-b9bd635eec1c___JR_B-Spot-3303_180deg_JPG.rf.034345f58ea4a66f077875190901762a.jpg,0,0,1,0,1,0,0
Mn_3e71a4e5-32e9-404e-815c-95208f7a79fd___JR_B-Spot-3258_JPG.rf.60b50139b53b4dec7523cad884467da0.jpg,0,0,1,0,0,0,0
Mn_1f838b54-c372-4b51-b398-6988377b2218___JR_B-Spot-8977_JPG.rf.98e2d20d532077cc706470853b93c3ee.jpg,0,0,1,0,0,0,0
K_P_4396fc84-fea6-4cfd-a352-01241e44efda___NREC_B-Spot-1927_JPG.rf.61111d20b36063be5fa2bb6b760e6d01.jpg,0,1,0,0,1,0,0
Healthy_29cf454c-6b7d-45e7-929c-0136afb7ca39___JR_HL-8149_JPG.rf.83ec6293aaef560d3c14f82c2cf302d5.jpg,0,0,0,0,0,0,0
Healthy_5ea0d081-386e-4acf-9986-86112d1993ff___JR_HL-8373_JPG.rf.3fa822ea75d2fffa80d964d1c684212f.jpg,0,0,0,0,0,0,0
Mn_33952a4a-ef41-4eff-9a2a-35bbea1b6686___JR_B-Spot-3200_flipTB_JPG.rf.91e233126906e8ce86689de0211f59b8.jpg,0,0,1,0,0,0,0
N_z7405998474204_99c21af780a2972dd04386564a260c49_jpg.rf.1a87543ea2c6ac3756a41f47fe00ef6b.jpg,0,0,0,1,0,0,0
Healthy_4a4e1da0-7772-4dbd-8a7a-c2db432080f0___JR_HL-8504_flipTB_JPG.rf.f16b131787a539d4d1eff4688a690395.jpg,0,0,0,0,0,0,0
Healthy_735e7dff-5438-4c3f-be1a-129882228f64___JR_HL-8336_JPG.rf.b4d87e1470bcddb5f8972186cd9f8c17.jpg,0,0,0,0,0,0,0
Healthy_d6383a68-2f43-42fb-8e69-2685a9fb7711___JR_HL-8785_JPG.rf.71a8d71c3a6b448e933a342432b84351.jpg,0,0,0,0,0,0,0
Healthy_4e7f91aa-6db1-4363-afbc-5fcc88b42231___JR_HL-8284_flipTB_JPG.rf.179f6d548d781e2a861c44dc37611f0e.jpg,0,0,0,0,0,0,0
Healthy_aef76e6b-3245-4653-887a-a64d76a93bb8___JR_HL-8042_JPG.rf.35aabd6ac1c2423113662b8c9a49d824.jpg,0,0,0,0,0,0,0
K_Mn_P_475f941c-242c-42e1-9149-ace60e32b931___NREC_B-Spot-9208_180deg_JPG.rf.fc13eadc0b4a56f1cb1688557279cfc9.jpg,0,1,1,0,1,0,0
Healthy_4ab14ef2-ad45-4df6-87ce-1ffd11ad5543___JR_HL-7899_flipTB_JPG.rf.e648c30ea7b7a9b3062ee077bf45bd39.jpg,0,0,0,0,0,0,0
Healthy_d7f13145-ea6d-4e04-9efa-669792d5e056___JR_HL-5980_JPG.rf.6956d515caffc25b84f609b6a1b2eb08.jpg,0,0,0,0,0,0,0
P_6a0e3916-d415-42ca-936b-8648ef702ea9___NREC_B-Spot-9179_JPG.rf.8454ede32631218363ef8314d79d3310.jpg,0,0,0,0,1,0,0
Healthy_6ede0514-f306-48fd-ba90-efb0ac8f28dd___JR_HL-8195_JPG.rf.237eae09f3edade328fccb712a4cd509.jpg,0,0,0,0,0,0,0
Healthy_2b0eaba8-5c38-4eb2-8629-7b967cfd2b20___JR_HL-8062_180deg_JPG.rf.877da72c5df2fa6b3bdef84dac42a9f9.jpg,0,0,0,0,0,0,0
Healthy_4f975b18-03dc-444d-a1fd-67a4fe0143a6___JR_HL-5944_180deg_JPG.rf.b212a490a23efde459b575190be686cf.jpg,0,0,0,0,0,0,0
Healthy_5ff24f92-0f5c-4702-b467-e4010a88ae54___JR_HL-7560_180deg_JPG.rf.195294a6040f07f28a1e8cb9e91ec204.jpg,0,0,0,0,0,0,0
Healthy_1daf2391-f049-4e01-b229-ffd7c00a1b73___JR_HL-8119_flipTB_JPG.rf.7d92ba2d11714400318f5b5270a11542.jpg,0,0,0,0,0,0,0
Healthy_4f975b18-03dc-444d-a1fd-67a4fe0143a6___JR_HL-5944_180deg_JPG.rf.0bda30772aeee552e31c6b60df0f396c.jpg,0,0,0,0,0,0,0
K_Mn_a3364e6c-34f8-4bcd-a9bf-c5644b89a60e___JR_B-Spot-8886_JPG.rf.d0dfef308cbc9bc2251e677221883bbc.jpg,0,1,1,0,0,0,0
K_Mn_P_adbfa5e7-23a5-4df0-9cae-1e54115619cb___NREC_B-Spot-1786_flipTB_JPG.rf.28f78faaf20dfac996dc10d31c74f619.jpg,0,1,1,0,1,0,0
Mn_7f9fc159-4db8-4e64-93eb-47e1f323d981___JR_B-Spot-8872_JPG.rf.efc8d0cdbbb61ed8b20d8f7792796f9c.jpg,0,0,1,0,0,0,0
Healthy_ba527e73-8be2-4c53-9e5b-cafeab987bba___JR_HL-8037_JPG.rf.005a19ca5c994be4437751c86b7fb505.jpg,0,0,0,0,0,0,0
Healthy_a580b949-8980-42cc-80dc-7dd33b0e5975___JR_HL-8487_JPG.rf.06a013497f21c4b73fd8456663e88887.jpg,0,0,0,0,0,0,0
K_Mn_bcbca73b-22a6-40e4-ba78-8bfe313665ff___JR_B-Spot-8894_flipTB_JPG.rf.a2c080011039525a009c04cb4df2852b.jpg,0,1,1,0,0,0,0
Healthy_2c76bbee-0033-4186-bdc6-3f70092c4046___JR_HL-6000_180deg_JPG.rf.94cfde65ad8d3871f005ec046df10ddc.jpg,0,0,0,0,0,0,0
Healthy_4265d731-d90c-42e8-961d-5784472b4e95___JR_HL-7794_JPG.rf.7e52f451067eafffb6189a58aadbf235.jpg,0,0,0,0,0,0,0
Healthy_5a17190b-714c-4f0e-bb00-65368f645e85___JR_HL-8374_newPixel25_JPG.rf.11ef1fa8faa35549c9ba20ee76f56506.jpg,0,0,0,0,0,0,0
Healthy_5c7dc582-9234-4b2b-88d8-0ece8dd19a80___JR_HL-8585_JPG.rf.d4f3b5d6a214a1803c69018b21232ec0.jpg,0,0,0,0,0,0,0
Healthy_4e6e9475-7cdb-443b-aacf-3e10d937e1a3___JR_HL-8290_new30degFlipLR_JPG.rf.2bb3792886048572f1b531b3a45b9ccd.jpg,0,0,0,0,0,0,0
Healthy_1ed45244-4767-4607-a59e-61342e8f4750___JR_HL-8601_flipTB_JPG.rf.496c911434b0c4ccbd800ff46805c26b.jpg,0,0,0,0,0,0,0
Mn_55d4d62f-ed27-4225-8245-c0e732a5a01b___JR_B-Spot-8959_JPG.rf.844ad7ace1939f2126094303ef8e7e0a.jpg,0,0,1,0,0,0,0
P_c8e7747f-2f09-4cd3-851d-3d5c852c55a6___NREC_B-Spot-1823_flipTB_JPG.rf.430d49ff121c31f397cf458970d08875.jpg,0,0,0,0,1,0,0
Healthy_ea93aae5-e9b7-4740-aae6-0ad442b36765___JR_HL-8277_JPG.rf.3d1cf7f6da4520107a1864e1a7b07f79.jpg,0,0,0,0,0,0,0
Healthy_5ea016e4-284f-45ac-b9da-60d4ac5141e4___JR_HL-7987_JPG.rf.ab64f07806ecd8663d9f198cc4865666.jpg,0,0,0,0,0,0,0
Ca_K_Mn_f73f0a24-d25e-4a0c-9e68-3b57d467090d___JR_B-Spot-8829_flipTB_JPG.rf.f03838f87a3fc8a9bfe23fc370e67874.jpg,1,1,1,0,0,0,0
Healthy_6bdaca26-3c7d-48ea-87d1-2b99b9736f1b___JR_HL-5997_new30degFlipLR_JPG.rf.329f4b5b31b4b6a07fec44e245625c7a.jpg,0,0,0,0,0,0,0
Mn_bc5d56b1-e0e0-4271-90a7-4d4bf2ed0fd8___JR_B-Spot-8939_flipTB_JPG.rf.a8b66b385b1b41fdd1fd0afa7e49c59f.jpg,0,0,1,0,0,0,0
K_Mn_P_179067a6-1012-4a23-8f09-e413300e9f32___NREC_B-Spot-9085_180deg_JPG.rf.1e854da037687436dc6a4cca66f062b1.jpg,0,1,1,0,1,0,0
Healthy_2bf8e05e-8a65-4cf7-8171-3013044c1e9c___JR_HL-8209_newPixel25_JPG.rf.0800cc4718f84a1971d097f0e668cbbc.jpg,0,0,0,0,0,0,0
Mn_77a0bad6-8570-43a4-b521-306b2cb0739a___JR_B-Spot-8960_JPG.rf.9469ac610013749eab5791a4b4827889.jpg,0,0,1,0,0,0,0
P_a3ba123a-0100-4f00-9166-9451474e5a8e___NREC_B-Spot-9229_180deg_JPG.rf.e354d44b3924ea8efbc748cf639ee3a9.jpg,0,0,0,0,1,0,0
Mn_P_7a901ea0-0ebe-41fa-9585-f74f6ce49d17___JR_B-Spot-8859_JPG.rf.024915d452bf94bab0f4b2608dc4aff4.jpg,0,0,1,0,1,0,0
Healthy_1be321d5-d2cc-4945-b2f3-a36c41160838___JR_HL-7596_new30degFlipLR_JPG.rf.d0f5460e3ffded01936e5c8d891c35b9.jpg,0,0,0,0,0,0,0
Healthy_c3b2554c-1408-445d-8f08-fae1b240b930___JR_HL-5956_JPG.rf.4f2b43e05e1d5f8f452ed4f3c64ac336.jpg,0,0,0,0,0,0,0
K_N_P_092b3e29-d29a-482f-9207-3cd5fbed6710___JR_B-Spot-3238_flipTB_JPG.rf.da75f9ad582b6fabb9234ee5579d748d.jpg,0,1,0,1,1,0,0
Mn_78dbe7fe-0821-4c19-922f-0e330f0cd3bd___JR_B-Spot-8856_180deg_JPG.rf.7bc95762c9b9a5a9f4d69b72aa478033.jpg,0,0,1,0,0,0,0
Mn_S_ec600995-4f8f-4f07-b312-d7a74bbd950c___JR_B-Spot-3101_180deg_JPG.rf.8a3ad0c87e1f19502ef85589264e2364.jpg,0,0,1,0,0,1,0
Healthy_6ca296db-0f5c-4002-bbb9-ef4a4d60aea7___JR_HL-5847_180deg_JPG.rf.a0909f2f021bd244856d22744c381146.jpg,0,0,0,0,0,0,0
Healthy_91cb4421-e15b-4125-a854-d1d2c65b1267___JR_HL-5936_JPG.rf.966f94a3da39841bb8a04be7039fc67e.jpg,0,0,0,0,0,0,0
K_Mn_Zn_539b8a7d-f257-49ff-81b8-76f39b5ac752___NREC_B-Spot-1805_180deg_JPG.rf.3fbb13ad7cb402b9d8ce83c454e8f868.jpg,0,1,1,0,0,0,1
Healthy_5e455ad8-5451-4468-b6e7-f1fc3b189a4b___JR_HL-5881_180deg_JPG.rf.93a2f36bd233f1ce511baecb6b5a29c9.jpg,0,0,0,0,0,0,0
P_be6cc3db-0571-47d0-87f4-f01491a6ea16___NREC_B-Spot-9217_flipTB_JPG.rf.264c9a755239c00da77422b0f7a8bd23.jpg,0,0,0,0,1,0,0
Healthy_5ee3b3d6-51d7-4106-a7be-c194dd0b762a___JR_HL-7656_flipTB_JPG.rf.a9c25403b0c9fb4dc368304d8993d743.jpg,0,0,0,0,0,0,0
K_Mn_P_fdaea662-b23a-41cf-803c-ca33cf492455___NREC_B-Spot-9069_180deg_JPG.rf.2b88a3eec5db9ac4f9443cc041a1a1a1.jpg,0,1,1,0,1,0,0
Healthy_9e491fe1-571a-4296-bfca-a8d85b51dcf6___JR_HL-8524_JPG.rf.57fd1d8bb53f9a708c4756c618a20074.jpg,0,0,0,0,0,0,0
Healthy_03ab4bf1-bae1-4031-ac4d-14e43a29c397___JR_HL-8013_newPixel25_JPG.rf.6447d1290dc8cb567187b47429eaf64b.jpg,0,0,0,0,0,0,0
Healthy_489667ae-bca0-4e52-819f-2e04be3ae8cd___JR_HL-8726_JPG.rf.513e993d78b665bb2cc21e3fbb4dc4a8.jpg,0,0,0,0,0,0,0
Healthy_fea2ddd5-6359-470f-a885-a38bd304562e___JR_HL-5859_JPG.rf.87e30fe8215d11b71daf2bae6c803ce4.jpg,0,0,0,0,0,0,0
Mn_P_952824e6-01bc-4b00-b893-18546066d084___NREC_B-Spot-9246_JPG.rf.2de64c724a20f6af9a15451fbf6b2b3d.jpg,0,0,1,0,1,0,0
Mn_P_80d302d6-102c-4fe0-acf8-8ff5b796767e___JR_B-Spot-8898_flipTB_JPG.rf.b27f99b3caa86035abaf786c2611e9ab.jpg,0,0,1,0,1,0,0
Healthy_d7840b85-45be-4dc2-8135-d3aea938dcf5___JR_HL-5942_JPG.rf.b22338ebd0ad8c585be6785d5bde791d.jpg,0,0,0,0,0,0,0
Healthy_3a7cac14-10d7-4e76-b737-c2d77e0968f7___JR_HL-8486_180deg_JPG.rf.9b633ddac59e9408a31edbe2ab090401.jpg,0,0,0,0,0,0,0
Healthy_20239e3e-cf5a-40d0-a813-02989a7a92d5___JR_HL-7729_JPG.rf.848d8d2da98e1c6ecd652b30917b2dbf.jpg,0,0,0,0,0,0,0
Healthy_ad2754e3-301a-48ea-af0a-8d7a1f25bb49___JR_HL-7829_JPG.rf.fbc325329a66a4f85e12faa84ac7e6da.jpg,0,0,0,0,0,0,0
Healthy_9aad5b87-6f4a-4b71-a9af-2952f94f08e7___JR_HL-5953_JPG.rf.321ab9292c5b5d9e6b698deee8a4bb2d.jpg,0,0,0,0,0,0,0
N_z7405998639725_0b7869b111a775b090dd8ec62e401b52_jpg.rf.4aa208fc2706ca037d65a1f8ed69cbf7.jpg,0,0,0,1,0,0,0
Mn_9fe2f333-6a6b-48d2-b4d7-e56bda54a2d5___JR_B-Spot-8979_JPG.rf.3b4ded5ec154d4e20fe6f5814dbe887b.jpg,0,0,1,0,0,0,0
Healthy_6c8f7323-5d71-44d3-8d30-825f91de854a___JR_HL-7577_flipTB_JPG.rf.9d6193a39c5269835a1b2e816f394e8f.jpg,0,0,0,0,0,0,0
Healthy_4ab14ef2-ad45-4df6-87ce-1ffd11ad5543___JR_HL-7899_180deg_JPG.rf.3c4d6eb00d54c169b59e82a3017de21c.jpg,0,0,0,0,0,0,0
P_be6cc3db-0571-47d0-87f4-f01491a6ea16___NREC_B-Spot-9217_flipTB_JPG.rf.428f3b887d41adb97424304f6e6f765b.jpg,0,0,0,0,1,0,0
Mn_P_701d7213-d2ab-4797-8709-102c69d7ab5d___JR_B-Spot-3312_180deg_JPG.rf.7888e084ae61f3451ebc7e3abcb1df0d.jpg,0,0,1,0,1,0,0
Healthy_5aab6778-8eb7-4397-8912-0ef8a54d8c01___JR_HL-8046_180deg_JPG.rf.0f87d54a54e35f945fb709d58d8a7072.jpg,0,0,0,0,0,0,0
Mn_P_d4fc75c5-ff75-4429-8a41-917c2265cfbc___NREC_B-Spot-1871_JPG.rf.878e7e3dc73c11e9308a599c28a28e7c.jpg,0,0,1,0,1,0,0
Healthy_2c8dc060-822b-4027-afb0-ed2284ff471b___JR_HL-8800_new30degFlipLR_JPG.rf.9507ba91c95b00ec1a6c93182621fc15.jpg,0,0,0,0,0,0,0
Healthy_01dd93b0-0e34-447b-87ea-ccc9f2b62d03___JR_HL-8005_newPixel25_JPG.rf.ff3b575d3edbdf5c17deff5719c75e10.jpg,0,0,0,0,0,0,0
Healthy_3b0f8dbb-905b-4bdc-b4c6-231a22a47287___JR_HL-7610_JPG.rf.c356cf22bb1c7ae24cc4d32eb589b1c5.jpg,0,0,0,0,0,0,0
Healthy_b3f3c64e-d3f1-42e9-9c6f-51ab8ab36a4d___JR_HL-7717_JPG.rf.6c438019a50a2b57357eeb69d81b583c.jpg,0,0,0,0,0,0,0
Mn_S_820a7257-dc1d-46af-ba5a-b006c35fc1b1___JR_B-Spot-3116_JPG.rf.963fb8e5885849298f906afed66f9336.jpg,0,0,1,0,0,1,0
Healthy_4cdfdfb8-1efa-4a4f-af25-1e968c3aa38c___JR_HL-7607_newPixel25_JPG.rf.d27d95b27b67ced46c398692c6b0abe2.jpg,0,0,0,0,0,0,0
Healthy_508ca47c-f3f9-4e1e-a9e8-759de2d45471___JR_HL-8678_JPG.rf.d708b0d0ab8788cbf5a56788edbd19dd.jpg,0,0,0,0,0,0,0
Healthy_3be55250-5873-46f7-a55c-e16ec36a300d___JR_HL-8773_flipTB_JPG.rf.eb1db3c5df9db2f4b4827a2329576c80.jpg,0,0,0,0,0,0,0
Mn_9f5e1d6f-380f-4b88-a376-780f1fe8f8f9___JR_B-Spot-8852_JPG.rf.7815c6c9c384e3648da4772a3eb0b630.jpg,0,0,1,0,0,0,0
Ca_Mn_P_f8711910-13f0-4357-ac06-575454408386___JR_B-Spot-9012_JPG.rf.83443361db5f64941c3bac0c3ee5f504.jpg,1,0,1,0,1,0,0
Mn_P_924c8aa8-14ac-4b67-847b-900965799792___JR_B-Spot-3169_flipTB_JPG.rf.8962d5f16823c5f5965c1979fd6f357c.jpg,0,0,1,0,1,0,0
Healthy_4b7612c8-8f1c-4cdf-a4bb-2a9d266daa91___JR_HL-8852_flipTB_JPG.rf.fbe6014228e861f482f1203630a257cb.jpg,0,0,0,0,0,0,0
K_Mn_P_05287bcb-610b-440f-9337-c4ce98bc3bbe___JR_B-Spot-3327_JPG.rf.01daf902de78306ae9c1c5a4f0c99f3c.jpg,0,1,1,0,1,0,0
Healthy_1bfbdcd9-68ae-4676-9693-5f02fd310860___JR_HL-8715_newPixel25_JPG.rf.1a1e46b7b48e07433cac8b3b9fbdbdea.jpg,0,0,0,0,0,0,0
Healthy_b88c6948-f061-45ac-9039-ea762f12e8a5___JR_HL-8597_JPG.rf.253a1b162fe6cd44709825343ad6a2e1.jpg,0,0,0,0,0,0,0
Mn_P_131dd897-98e3-45f0-9b4a-48471c4cbf4c___JR_B-Spot-8845_JPG.rf.81c07cd9878bd1f02f1fd2dc0423be00.jpg,0,0,1,0,1,0,0
Healthy_4b481d99-9c9c-4578-a778-21aef93166f3___JR_HL-8654_180deg_JPG.rf.80c5ed36565468880b81f3e803c6d942.jpg,0,0,0,0,0,0,0
Healthy_eb4aa284-8232-4910-882f-4536effe4e5f___JR_HL-7618_JPG.rf.54dc7e138167c04cc667fb3adbaf4aa4.jpg,0,0,0,0,0,0,0
Healthy_4989156a-6b39-4a12-940e-fbd068ecbb65___JR_HL-8145_JPG.rf.07c463c08f183fd181382ce9b1424104.jpg,0,0,0,0,0,0,0
Healthy_3f257cf2-a8ad-4a82-8114-2d70fbdcbed9___JR_HL-8181_new30degFlipLR_JPG.rf.e69b589412c2413a868c2fe009e98e97.jpg,0,0,0,0,0,0,0
Healthy_38f909e5-e943-48fd-b34b-20aa755082ee___JR_HL-8213_JPG.rf.77fafc8c2d27f92e99552b1a89f1762a.jpg,0,0,0,0,0,0,0
Healthy_fd1d2f16-9e2e-4c06-98a7-a070c23b5017___JR_HL-8501_JPG.rf.f1fc01dff797f76f8d57d72ccfec97b2.jpg,0,0,0,0,0,0,0
K_Mn_d9aa27e5-d9ea-4a43-80c5-add00101706f___JR_B-Spot-8893_flipTB_JPG.rf.5566023fdbf7f19218a1fd91a71b178b.jpg,0,1,1,0,0,0,0
Mn_ceaabee8-4555-498b-a7ba-b5f96c4cfdcc___JR_B-Spot-3160_180deg_JPG.rf.fd6b5e9ebf5a8c8a678b53c2d0de8496.jpg,0,0,1,0,0,0,0
Mn_P_84f03e83-ac3b-4804-8791-68b2a523b065___NREC_B-Spot-1870_flipTB_JPG.rf.284f597066c4571b780bee7a8408b065.jpg,0,0,1,0,1,0,0
K_Mn_975b25df-a4d7-4aca-b1b9-312487544eaa___JR_B-Spot-8830_JPG.rf.546baa01a9f973e3d47287d12758e24a.jpg,0,1,1,0,0,0,0
Mn_dd84d6d6-9bd9-4abe-b838-076c4af45b37___JR_B-Spot-8882_flipTB_JPG.rf.c67bcf39c580f657d4f3fd3078ceb830.jpg,0,0,1,0,0,0,0
Healthy_e7afc78e-d40c-4fd5-af4d-fca29befde9c___JR_HL-8135_JPG.rf.e031882c7ef5ae72a2a5b0280ec5a8bb.jpg,0,0,0,0,0,0,0
K_Mn_72572ac8-d26b-4684-8e8c-7b396677f2fc___NREC_B-Spot-9191_flipTB_JPG.rf.63e4ab6ffae33a2683b8b6dde3f2a97b.jpg,0,1,1,0,0,0,0
Ca_Mn_P_0726c166-3471-41a8-8fe6-18600e89e802___NREC_B-Spot-1812_flipTB_JPG.rf.7bee554da4913e7dd2aab7f52adcddc4.jpg,1,0,1,0,1,0,0
Healthy_174172a7-b8c3-4afc-aa95-637c08472656___JR_HL-7923_JPG.rf.04083dee3c41d71ed3207cfe830f4cb2.jpg,0,0,0,0,0,0,0
Mn_P_ab5f2fed-0c46-46ad-b63a-86760db73e6a___JR_B-Spot-3354_180deg_JPG.rf.a9c452d6cb55329f7a87081f93464e15.jpg,0,0,1,0,1,0,0
Healthy_228e2afd-54a4-4097-8489-916c608361a9___JR_HL-7690_JPG.rf.0a2f4ce8146e3f9e1add17b8ef5fc30a.jpg,0,0,0,0,0,0,0
K_P_1aeb4d06-0069-4fea-be9f-3200ac2e9373___NREC_B-Spot-1909_JPG.rf.65c0523f209642d923265aa15828798f.jpg,0,1,0,0,1,0,0
Mn_P_284b0fae-ce3c-43e7-acc6-e9a22bd6eb6f___JR_B-Spot-9074_JPG.rf.14158f7bc7ff33ddf2ac2ee847709eda.jpg,0,0,1,0,1,0,0
Mn_33952a4a-ef41-4eff-9a2a-35bbea1b6686___JR_B-Spot-3200_flipTB_JPG.rf.1a93729dbb0ab9cb1b5bd63f2438a334.jpg,0,0,1,0,0,0,0
Mn_P_a18e15a9-8127-4a41-aac4-e95c53392b26___NREC_B-Spot-1877_JPG.rf.c65022e7de124929baac32ca0d1b0e48.jpg,0,0,1,0,1,0,0
K_P_3700475e-b0b1-4b8b-90bd-374be22dbfd0___NREC_B-Spot-1860_180deg_JPG.rf.247b7165e29d32cacee3372579dcb06e.jpg,0,1,0,0,1,0,0
Mn_S_a72dbf23-65d1-40c6-a7bc-82caed00c6d3___JR_B-Spot-3333_flipTB_JPG.rf.167ee5a25f7bc2299c18ac2b66f389b5.jpg,0,0,1,0,0,1,0
Healthy_65a980aa-10ce-481d-bf3d-bded4601422f___JR_HL-8412_JPG.rf.65cb22ebee039b6a92bbbe70109ede34.jpg,0,0,0,0,0,0,0
Healthy_1bbdce5c-a65c-4ddc-81b7-6f80e6254734___JR_HL-8387_JPG.rf.4a2b51e1da2f5b5e4a37a12922e97798.jpg,0,0,0,0,0,0,0
Healthy_f17c87e8-fd78-48a9-8501-1b6283b14c3c___JR_HL-5841_JPG.rf.f7d150624506b40203fe040668c66c5f.jpg,0,0,0,0,0,0,0
K_P_39d02156-2d42-4927-aab3-20dd59810f69___NREC_B-Spot-9075_JPG.rf.3fec8a3b267e7d86c57851f044165344.jpg,0,1,0,0,1,0,0
K_Mn_P_7fb9aaff-6871-44f7-8957-e0c05fee5e2d___NREC_B-Spot-9140_JPG.rf.ff03ea424f5d00e48a92e801877206b5.jpg,0,1,1,0,1,0,0
Mn_b6843d4e-85a6-4e1f-97a9-e892720406fe___JR_B-Spot-8974_180deg_JPG.rf.16c6ad17e0cba3cffbf0dc06a86ef64e.jpg,0,0,1,0,0,0,0
Healthy_5e276091-f62f-4eb4-9ba4-21e8892d2175___JR_HL-8101_180deg_JPG.rf.ce1652d56cba792d853b9be0bfe4d2e1.jpg,0,0,0,0,0,0,0
K_S_bc2a7448-1dbb-4bb0-8d26-d012530c7daf___JR_B-Spot-3231_flipTB_JPG.rf.8c3d25f7f66ee6649d4161c8ce3c1919.jpg,0,1,0,0,0,1,0
Healthy_6c0c92fd-591b-4ecf-90b0-0eec3513dce3___JR_HL-8788_new30degFlipLR_JPG.rf.5efb21f5424e59ba4f1968dcf7e3c7d6.jpg,0,0,0,0,0,0,0
Ca_K_Mn_P_64ed4b17-84ad-4088-b079-c02eceef5e7e___NREC_B-Spot-1958_180deg_JPG.rf.4549b885682c84b23364bda1dedbc352.jpg,1,1,1,0,1,0,0
